,,,,,,,,,,
,5,15,ヨドバシカメラ,消耗品費,"9,240",外付けSSD（データ保存・バックアップ用）,,,,
,5,16,特急券,旅費交通費,"2,580",新大阪→京都（２名分）,,,,
,5,16,EXPO2025,会議費,"1,880",事前打ち合わせ（2名分),,,,
,5,16,EXPO2025,広告宣伝費,"12,000",大阪万博入場料２名分,,,,
,5,16,Som Energia Sccl,光熱費,"27,656",インターネット・電気,162.58,,€170.11,
,5,16,濱崎タクシー,旅費交通費,"1,500",荷物搬送／２名,,,,
,5,16,セブンイレブン,雑費,"1,132",コピー、スキャン,,,,
,5,17,京家きよみず,接待交際費,"10,945",,,,,
,5,17,リッチモンドホテルプレミア京都四条,旅費交通費,"60,480",2泊／２名分／京都・大阪出張,,,,
,5,17,リッチモンドホテルプレミア京都四条,旅費交通費,800,2泊／２名分／宿泊税,,,,
,5,17,MICASADECO & CAFE ,接待交際費,"4,160",,,,,
,5,17,ヨドバシカメラ,消耗品費,"14,124",SDカードアダプター,,,,
,5,17,ヨドバシカメラ,消耗品費,"7,970",モニターライト,,,,
,5,17,ギオン自動車株式会社,旅費交通費,"1,000",荷物搬送／２名,,,,
,5,17,Tripo AI,通信費,"2,887",クラウドコンピューティング,145.08,,$19.90,
,5,18,大丸京都店,接待交際費,"2,039",贈答品代（手土産）,,,,
,5,18,祇園 北川半兵衛 ,接待交際費,"1,900",,,,,
,5,18,ヨドバシカメラ,備品,"129,888",事業用スマートフォン（旧端末故障による買い替え）,,,,
,5,18,Laqueきょうと時計宝石修理研究所,修繕費,"1,100",,,,,
,5,18,Freelancer,外注工賃,"14,508",グラフィックデザイン,145.08,,$100.00,
,5,19,洛陽交通,旅費交通費,"1,600",荷物搬送／２名,,,,
,5,19,DAISO,消耗品費,"1,650",,,,,
,5,19,丸橋,接待交際費,"11,330",,,,,
,5,19,祇園 北川半兵衛 ,接待交際費,"3,500",,,,,
,5,20,ギオン自動車株式会社,旅費交通費,"1,500",荷物搬送／２名,,,,
,5,20,Midjourney Inc,通信費,"5,362",オンラインマーケティング,145.32,,$36.90,
,5,20,京都第一交通,旅費交通費,"2,000",荷物搬送／２名,,,,
,5,20,うえもり,接待交際費,"11,770",カタルーニャ州政府観光局担当者Raül氏との事業打ち合わせのため（４名）,,,,
,5,20,クロスホテル京都,旅費交通費,"31,200",1泊／２名分／京都・大阪出張,,,,
,5,21,ユニクロ,消耗品費,"8,980",イベント用衣装、小物,,,,
,5,21,クロスホテル京都,旅費交通費,"22,800",1泊／２名分／京都・大阪出張,,,,
,5,21,クロスホテル京都,荷造運賃,"4,540",出張荷物・商談資料の転送代 2個,,,,
,5,21,クロスホテル京都,旅費交通費,400,宿泊税,,,,
,5,21,山城ヤサカ交通㈱,旅費交通費,"2,100",荷物搬送／２名,,,,
,5,21,銀座アスター,,"8,910",,,,,
,,,,,,,,,,
,5,20,マツヤ,,"8,910",,,,,
,5,21,マツモトキヨシ,消耗品費,"2,142",,,,,
,5,21,ユニクロ,消耗品費,"2,300",イベント出展時、小物,,,,
,5,21,東京メトロ,旅費交通費,"1,000",,,,,
,5,21,JR東海	,旅費交通費,"27,940",新幹線代／２名分／東京出張,,,,
,5,22,国際自動車㈱,旅費交通費,"1,200",荷物搬送／２名,,,,
,5,22,酢重ダイニング,,"13,322",,,,,
,5,22,ルミネ有楽町店,,"16,500",,,,,
,5,22,The gate hotel,旅費交通費,"65,840",2泊／２名分／東京出張,,,,
,5,23,The gate hotel,旅費交通費,800,宿泊税,,,,
,5,25,EXPO2025,会議費,"7,500",大阪万博入場料1名分（カタルーニャ州政府観光局担当者Raül氏との事業打ち合わせのため）,,,,
,5,23,東京風月堂,会議費,"5,170",Matagamiプロジェクト事前打ち合わせ（4名）,,,,
,5,23,ヤマト運輸,荷造運賃,"4,540",出張荷物・商談資料の転送代 2個,,,,
,5,23,JR東海	,旅費交通費,"11,000",1泊／２名分／東京出張,,,,
,5,24,ザ・ライブリー大阪本町,旅費交通費,"101,890円",３泊／1名分／大阪出張,,,,
,5,24,ヤマト運輸,通信費,"4,540",荷物配送代（大阪出張から東京の宿泊先・作業先へ、機材および資料の送付）,,,,
,5,25,EXPO2025,広告宣伝費,"7,500",大阪万博入場料1名分,,,,
,5,25,Freelancer,外注工賃,"14,391",グラフィックデザイン,143.91,,$100.00,
,5,26,JR東海	,旅費交通費,"6,480円",新幹線代／1名分／大阪出張,,,,
,5,26,ヨドバシカメラ,消耗品費,"54,800",ノートパソコン（業務・開発用）,,,,
,5,26,ヨドバシカメラ,消耗品費,"3,593",USB-C ハブ,,,,
,5,26,vodafone,通信費,"9,565",携帯電話（塩谷 分）,162.64,,58.81€,
,5,26,和Sakura,接待交際費,"4,040",手土産,,,,
,5,27,Glovo,会議費,"5,259",metagamiプロジェクト打ち合わせ（2名）,162.33,,"32,40€",
,5,26,Vodafone（Cormac分）,通信費,"9,139",携帯電話,162.64,,56.19€,
,5,28,Bockade Labs,通信費,"1,297",クラウドコンピューティング,144.06,,$9.00,
,5,30,Toscal,会議費,"4,956",,163.57,,,
,5,31,ドコモ（塩谷分）,通信費,"6,966",携帯電話,,,,
,5,30,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（塩谷用）,184.22,,,
,5,30,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（Cormac用）,,,,
,5,25,給与,給料賃金,"250,000",Cormac Guerin分,,,,
,5,25,給与,給料賃金,"250,000",塩谷分,,,,
,5,3,社会保険料,法定福利費,"157,456",,,,,
,5,31,Goolge Cloud,通信費,"37,894",クラウドコンピューティング,163.57,,€231.67,
,,,,,,,,,,
,,,,,,,,,,
,6,1,QuickNode,通信費,"7,050",クラウドストレージ,143.87,,$49.00,
,6,2,Mailgun inc.,通信費,"5,660",オンラインマーケティング,,,,
,6,2,ドコモ,通信費,"17,306",携帯電話,,,,
,6,2,Glovo,会議費,"3,940",metagamiプロジェクト打ち合わせ（2名）,163.36,,24.12€,
,6,3,Alchemy Insights,通信費,"7,898",クラウドコンピューティング,170.62,,,
,6,1,Freelancer,外注工賃,"14,387",グラフィックデザイン,143.87,,$100.00,
,6,4,Glovo,会議費,"4,906",metagamiプロジェクト打ち合わせ（2名）,163.90,,29.93€,
,6,5,,,,,,,,
,6,3,LA PAU coworking ,会議費,"1,365",プロジェクターなどの備品レンタル代,170.62,,,
,6,3,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（塩谷用）,184.22,,,
,6,3,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（Cormac用）,,,,
,6,4,タクシー,旅費交通費,"2,203",荷物搬送／２名乗車,170.8,,,
,6,5,Google play Japan　　,通信費,250,クラウドストレージ,,,,
,6,6,Discord,通信費,"3,981",オンラインマーケティング,143.76,,$27.69,
,6,7,市営地下鉄TMB,旅費交通費,"1,730",往復（2名）,169.69,,,
,6,8,Glovo,会議費,,metagamiプロジェクト打ち合わせ（2名）,,,15.12 euro,
,6,8,Freelancer,外注工賃,"14,376",グラフィックデザイン,143.76,,$100.00,
,6,9,谷澤佳彦税理士事務所,雑費,"99,790",確定申告費用,,,,
,6,10,Glovo,会議費,,metagamiプロジェクト打ち合わせ（2名）,,,17.78 euro,
,6,10,サマリーポケット,雑費,"2,236",備品倉庫,,,,
,6,10,El Corte Ingles,消耗品費,"13,445",3Dプリント用スプールフィラメント,169.23,,,
,6,11,Bockade Labs,通信費,"3,479",クラウドコンピューティング,144.94,,$24.00,
,6,12,Glovo,会議費,"3,841",metagamiプロジェクト打ち合わせ（2名）,166.06,,23.13€,
,6,15,Freelancer,外注工賃,"14,308",グラフィックデザイン,143.08,,$100.00,
,6,16,Som Energia Sccl,光熱費,"9,935",インターネット・電気,166.56,,"€59,65",
,6,16,Glovo,会議費,"2,835",metagamiプロジェクト打ち合わせ（2名）,166.56,,17.02€,
,6,17,Hotel Pulitzer,会議費,"3,794",Metagamiプロジェクト打ち合わせ（3名）,168.64,,,
,6,17,Tripo AI,通信費,"2,887",クラウドコンピューティング,145.08,,$19.90,
,6,18,Kinore Ltd.,外注工賃,"165,788",スタートアップコンプライアンスのための初期費用,169.33,,,
,6,18,El Corte Ingles,消耗品費,"13,638",3Dプリント用スプールフィラメント,169.33,,,
,6,18,Glovo,会議費,"3,624",metagamiプロジェクト打ち合わせ（2名）,167.02,,21.70€,
,6,20,Glovo,会議費,"3,170",metagamiプロジェクト打ち合わせ（2名）,167.47,,18.93€,
,6,20,Google storage,通信費,"1,336",クラウドストレージ,169.97,,,
,6,20,Midjourney Inc,通信費,"5,363",オンラインマーケティング,145.35,,$36.90,
,6,22,Glovo,会議費,"2,845",metagamiプロジェクト打ち合わせ（2名）,167.47,,16.99€,
,6,23,vodafone,通信費,"11,128",携帯（Cormac 分）,168.20,,66.16€,
,6,26,vodafone,通信費,"9,943",携帯電話（塩谷 分）,169.07,,58.81€,
,6,25,El Corte Ingles,消耗品費,"9,698",外付けSSD,168.63,,,
,6,27,Time Out,接待交際費,"3,466",Metagamiプロジェクト打ち合わせ（３名）,169.07,,,
,6,28,Bockade Labs,通信費,"1,301",クラウドコンピューティング,144.58,,$9.00,
,6,24,Federal ,会議費,"4,984",コワーキングスペース利用料（執務場所および商談スペースとして）,168.95,,,
,6,25,給与,給料賃金,"250,000",Cormac Guerin分,,,,
,6,25,給与,給料賃金,"250,000",塩谷分,,,,
,6,3,社会保険料,法定福利費,"157,456",,,,,
,6,29,Freelancer,外注工賃,"14,458",グラフィックデザイン,144.58,,$100.00,
,6,30,Goolge Cloud,通信費,"45,311",クラウドコンピューティング,169.66,,€267.07,
,6,30,ドコモ,通信費,"9,812",携帯電話,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,7,1,QuickNode,通信費,"7,041",クラウドストレージ,143.69,,$49.00,
,7,1,ドコモ,通信費,"5,756",携帯代（塩谷分）,,,,
,7,１,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（塩谷用）,184.22,,,
,7,１,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（Cormac用）,,,,
,7,2,Mailgun inc.,通信費,"5,660",オンラインマーケティング,,,,
,7,2,Glovo,会議費,"3,956",metagamiプロジェクト打ち合わせ（2名）,169.58,,23.33€,
,7,3,Alchemy Insights,通信費,"8,113",クラウドコンピューティング,173.73,,,
,7,5,Google play Japan　　,通信費,250,クラウドストレージ,,,,
,7,6,Discord,通信費,"4,005",オンラインマーケティング,144.63,,$27.69,
,7,6,Freelancer,外注工賃,"14,463",グラフィックデザイン,144.63,,$100.00,
,7,7,Federal ,会議費,"4,644",コワーキングスペース利用料（執務場所および商談スペースとして）,170.11,,,
,7,10,サマリーポケット,雑費,"2,236",備品倉庫,,,,
,7,11,Youtube,広告宣伝費,"4,378",オンラインマーケティング,175.2,,,
,7,11,Bockade Labs,通信費,"3,520",クラウドコンピューティング,146.66,,$24.00,
,7,12,Glovo,会議費,"2,614",metagamiプロジェクト打ち合わせ（2名）,171.06,,15.28€,
,7,12,WebverseAI,通信費,"3,255",クラウドコンピューティング,172.94,,,
,7,15,Kinore Ltd.,外注工賃,"42,331",コンプライアンスコンサルティングサービス,172.94,,,
,7,16,Glovo,会議費,"4,611",metagamiプロジェクト打ち合わせ（2名）,173.02,,26.65€,
,7,17,Som Energia Sccl,光熱費,"21,989",インターネット・電気,172.52,,€127.46,
,7,17,Tripo AI,通信費,"2,955",クラウドコンピューティング,148.51,,$19.90,
,7,18,Honest greens,会議費,"3,775",Metagamiプロジェクト打ち合わせ（3名）,170.43,,,
,7,20,Midjourney Inc,通信費,"5,487",オンラインマーケティング,148.69,,$36.90,
,7,21,Glovo,会議費,"2,846",metagamiプロジェクト打ち合わせ（2名）,172.79,,16.47€,
,7,22,La PAU coworking ,会議費,"3,261",プロジェクターなどの備品レンタル代,171.62,,,
,7,25,vodafone,通信費,"10,188",携帯電話（塩谷 分）,173.23,,58.81€,
,7,25,Vodafone,通信費,,携帯電話（Cormac 分）,,,56.19,
,7,26,Storage Tokyo,雑費,"77,780",オフィス用品／販促ツール等収納倉庫,,,,
,7,28,Bockade Labs,通信費,"1,330",クラウドコンピューティング,147.77,,$9.00,
,7,30,Glovo,会議費,"4,345",metagamiプロジェクト打ち合わせ（2名）,171.42,,25.35€,
,7,31,ドコモ,通信費,"6,548",携帯電話（塩谷分）,,,,
,7,25,給与,給料賃金,"250,000",Cormac Guerin分,,,,
,7,25,給与,給料賃金,"250,000",塩谷分,,,,
,7,3,社会保険料,法定福利費,"157,456",,,,,
,7,31,Goolge Cloud,通信費,"40,451",クラウドコンピューティング,170.75,,€236.90,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,8,1,市営地下鉄TMB,旅費交通費,"1,652",往復（２名）,,,,
,8,1,QuickNode,通信費,"7,389",クラウドストレージ,150.79,,$49.00,
,8,2,Mailgun inc.,通信費,"5,233",オンラインマーケティング,161.35,,,
,8,3,Blooms Hotel,会議費,"6,454",Raredexプロジェクト打ち合わせ（4名）,161.35,,,
,8,3,Eurowings,旅費交通費,"61,985",出張航空運賃（2名）,172.19,,359.98€,
,8,5,Google play Japan　　,通信費,290,クラウドストレージ,,,,
,8,5,Glovo,会議費,"4,312",thumpr.xyzプロジェクト打ち合わせ（2名）,170.10,,25.35€,
,8,5,Dylan ,会議費,"15,690",Raredexプロジェクト打ち合わせ（4名）,158.81,,,
,8,6,Discord,通信費,"4,088",オンラインマーケティング,147.63,,$27.69,
,8,10,市営地下鉄TMB,旅費交通費,"1,644",往復（2名）,161.14,,,
,8,10,ＥＬ　ＣＯＲＴＥ　ＩＮＧＬＥＳ　,消耗品費,"15,149",3Dプリント用スプールフィラメント,161.14,,,
,8,11,Bockade Labs,通信費,"3,534",クラウドコンピューティング,147.26,,$24.00,
,8,12,サマリーポケット,雑費,"2,236",備品倉庫,161.04,,,
,8,13,Wizzair,旅費交通費,"88,540",出張航空運賃（2名）,172.66,,"€512,80",
,8,13,Trainline,旅費交通費,"31,908",列車の運賃（2名）,172.66,,€184.80,
,8,13,Hirschen Hotel GmbH,接待交際費,"88,091",,172.66,,"€510,20",
,8,2,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（塩谷用）,184.22,,,
,8,2,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（Cormac用）,,,,
,8,15,ロンドン地下鉄（London Underground Limited）,旅費交通費,"7,073",ロンドン地下鉄回数券運賃（2名分、現地視察・移動のため）,,,,
,8,15,Yauatcha London,旅費交通費,,,,,£89.39,
,8,15,Som Energia Sccl,光熱費,"21,811",インターネット・電気,172.01,,€126.80,
,8,16,Winder Garden,調査研究費,"33,718",Winter Garden 視察（ツーリズム・プロジェクトの先行事例調査および現地ティー文化の体験リサーチのため,199.81(英ポンド）,,,
,8,17,Tripo AI,通信費,"2,938",クラウドコンピューティング,147.66,,$19.90,
,8,17,Glovo,会議費,"5,066",thumpr.xyzプロジェクト打ち合わせ（2名）,172.01,,29.45€,
,8,17,Montcalm Mayfair,旅費交通費,,,,,GBP1181,
,8,20,TIMEOUT,会議費,"6,025",Metagamiプロジェクト打ち合わせ（4名）,171.9,,,
,8,20,Midjourney Inc,通信費,"5,451",オンラインマーケティング,147.73,,$36.90,
,8,22,Glovo,会議費,"5,995",thumpr.xyzプロジェクト打ち合わせ（2名）,172.46,,34.76€,
,8,25,市営地下鉄TMB,旅費交通費,"1,640",往復（2名）,,,,
,,,,雑費,"22,000",有 川 労 務 管 理 事 務 所 総合事務センター,,,,
,8,26,vodafone,通信費,"10,084",携帯電話（塩谷 分）,171.47,,58.81€,
,8,27,Vodafone,通信費,"9,643",携帯電話（Cormac 分）,171.62,,56.19€,
,8,28,Bockade Labs,通信費,"1,327",クラウドコンピューティング,147.42,,$9.00,
,8,29,Kinore Ltd.,雑費,"181,633",バーチャルオフィス契約／使用料,160.86,,,
,8,25,給与,給料賃金,"250,000",Cormac Guerin分,,,,
,8,25,給与,給料賃金,"250,000",塩谷分,,,,
,9,3,社会保険料,法定福利費,"157,456",,,,,
,8,30,Glovo,会議費,"5,960",enbarr.aiプロジェクト打ち合わせ（2名）,171.47,,34.76€,
,8,31,Goolge Cloud,通信費,"36,185",クラウドコンピューティング,171.47,,€211.03,
,,,,,,,,,,
,,,,,,,,,,
,9,1,QuickNode,通信費,"7,217",クラウドストレージ,147.28,,$49.00,
,9,1,ドコモ,通信費,"9,409",携帯代（塩谷分）,,,,
,9,2,Mailgun inc.,通信費,"5,118",オンラインマーケティング,161.64,,,
,9,3,Glovo,会議費,"2,419",enbarr.aiプロジェクト打ち合わせ（2名）,173.13,,13.97€,
,9,4,Glovo,会議費,"7,324",enbarr.aiプロジェクト打ち合わせ（2名）,172.50,,42.46€,
,9,6,Google play Japan　　,通信費,290,クラウドストレージ,,,,
,9,6,Discord,通信費,"4,105",オンラインマーケティング,148.25,,$27.69,
,9,7,canva,通信費,"1,779",オンラインマーケティング,148.25,,$12.00,
,9,10,サマリーポケット,雑費,"2,236",備品倉庫,,,,
,9,11,Bockade Labs,通信費,"3,541",クラウドコンピューティング,147.56,,$24.00,
,9,11,Glovo,会議費,"2,410",enbarr.aiプロジェクト打ち合わせ（2名）,172.53,,13.97€,
,9,13,Honest Greens,接待交際費,"5,055",Absolute Internshipプロジェクト打ち合わせ（4名）,172.81,,,
,9,15,Som Energia Sccl,光熱費,"21,447",インターネット・電気,172.81,,€124.11,
,9,15,Glovo,会議費,"6,102",enbarr.aiプロジェクト打ち合わせ（2名）,172.81,,35.31€,
,9,2,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（塩谷用）,184.22,,,
,9,2,市営地下鉄TMB（T-casual）,旅費交通費,"2,312",バルセロナ市内移動用 地下鉄・バス10回券（Cormac用）,,,,
,9,17,Tripo AI,通信費,"2,916",クラウドコンピューティング,146.55,,$19.90,
,9,18,Glovo,会議費,"5,999",enbarr.aiプロジェクト打ち合わせ（2名）,173.79,,34.52€,
,9,20,Midjourney Inc,通信費,"5,463",オンラインマーケティング,148.05,,$36.90,
,9,20,Glovo,会議費,"8,624",enbarr.aiプロジェクト打ち合わせ（2名）,174.51,,49.42€,
,9,23,vodafone,通信費,"10,226",携帯電話（塩谷 分）,173.88,,58.81€,
,9,23,Glovo,会議費,"4,236",enbarr.aiプロジェクト打ち合わせ（2名）,173.88,,24.36€,
,9,25,Glovo,会議費,"8,258",enbarr.aiプロジェクト打ち合わせ（2名）,174.69,,47.27€,
,9,25,Intercontinental Dubai Marina,接待交際費,"166,881",4泊／２名分／UAE出張,,,,
,9,26,El Corte Ingles,消耗品費,"13,130",3Dプリント用スプールフィラメント,160.98,,,
,9,26,vodafone,通信費,"9,816",携帯電話（Cormac 分）,174.69,,56.19€,
,9,28,Bockade Labs,通信費,"1,348",クラウドコンピューティング,149.79,,$9.00,
,9,28,Glovo,会議費,"2,543",enbarr.aiプロジェクト打ち合わせ（2名）,174.69,,14.56€,
,9,30,ドコモ,通信費,"5,779",携帯電話（塩谷 分）,159.43,,,
,9,30,EMIRATES,旅費交通費,"129,853",航空券／２名分／UAE出張,159.43,,,
,9,25,給与,給料賃金,"250,000",Cormac Guerin分,,,,
,9,25,給与,給料賃金,"250,000",塩谷分,,,,
,9,3,社会保険料,法定福利費,"157,456",,,,,
,9,30,Goolge Cloud,通信費,"35,747",クラウドコンピューティング,174.47,,€204.89,
,,,,,,,,,,
,,,,,,,,,,
,10,1,QuickNode,通信費,"7,260",クラウドストレージ,148.17,,$49.00,
,10,1,Google Cloud,通信費,"30,087",クラウドコンピューティング,160.38,,,
,10,1,Mailgun inc.,通信費,"5,040",オンラインマーケティング,160.38,,,
,10,3,Alchemy Insights,通信費,"7,393",クラウドコンピューティング,162.41,,,
,10,5,Kling AI,通信費,"11,674",オンラインマーケティング,147.40,,$79.2,
,10,6,Discord,通信費,"4,147",オンラインマーケティング,149.78,,$27.69,
,10,6,Google play Japan　　,通信費,290,クラウドストレージ,,,,
,10,7,canva,通信費,"1,806",オンラインマーケティング,150.47,,$12.00,
,10,7,El Corte Ingles,消耗品費,"9,637",メモリディスクドライブ,162.87,,,
,10,8,expresta,広告宣伝費,"24,469",販促用チラシ,177.40,,"137,93 €",
,10,9,BALUARD,会議費,"4,154",Thumprプロジェクト打ち合わせ（4名）,162.76,,,
,10,9,XAi,通信費,"15,274",クラウドコンピューティング,152.74,,$100.00,
,10,10,Quadspinner,通信費,"29,733",ソフトウェアライセンス,163.45,,,
,10,10,サマリーポケット,雑費,"2,236",備品倉庫,,,,
,10,11,Bockade Labs,通信費,"3,674",クラウドコンピューティング,153.09,,$24.00,
,10,11,Midjourney Inc,通信費,"11,298",オンラインマーケティング,153.09,,$73.80,
,10,11,Glovo,会議費,"11,273",enbarr.aiプロジェクト打ち合わせ（2名）,177.11,,63.65€,
,10,12,Glovo,会議費,"4,173",enbarr.aiプロジェクト打ち合わせ（2名）,177.11,,23.56€,
,10,15,Som Energia Sccl,光熱費,"20,370",インターネット・電気,176.12,,€115.66,
,10,15,X,通信費,"12,740",クラウドコンピューティング,151.67,,$84.00,
,10,17,Tripo AI,通信費,"2,989",クラウドコンピューティング,150.18,,$19.90,
,10,17,Glovo,会議費,"3,353",enbarr.aiプロジェクト打ち合わせ（2名）,175.82,,19.07€,
